ts,code,description,lat,long,cost
8/25/11 23:15,3AF,Robbery - Street,39.32743,-76.607,59000
8/25/11 23:15,3AF,Robbery - Street,39.32743,-76.607,59000
8/25/11 23:45,3CF,Robbery - Commercial,39.28285,-76.63042,59000
8/26/11 0:21,3NF,Robbery - Street,39.28558,-76.56694,59000
8/26/11 0:45,3AJF,Robbery - Carjacking,39.32151,-76.66238,59000
8/26/11 2:00,3AF,Robbery - Street,39.31121,-76.61795,59000
8/26/11 3:00,3AF,Robbery - Street,39.31047,-76.61483,59000
8/26/11 21:30,4A,Agg. Assault,39.3497,-76.68146,59000
8/26/11 21:30,9S,Shooting,39.3497,-76.68146,59000
8/27/11 2:20,3AF,Robbery - Street,39.2831,-76.57974,59000
8/27/11 2:20,3AF,Robbery - Street,39.2831,-76.57974,59000
8/27/11 3:30,4A,Agg. Assault,39.27452,-76.53719,59000
8/28/11 0:20,4A,Agg. Assault,39.31939,-76.67939,59000
8/28/11 0:20,4A,Agg. Assault,39.31939,-76.67939,59000
8/28/11 5:15,3EF,Robbery - Commercial,39.30654,-76.55898,59000
8/28/11 12:50,9S,Shooting,39.34701,-76.68933,59000
8/28/11 12:56,4A,Agg. Assault,39.34612,-76.68806,59000
8/28/11 16:40,3CF,Robbery - Commercial,39.34251,-76.5453,59000
8/28/11 20:15,3AF,Robbery - Street,39.33984,-76.60367,59000
8/28/11 20:41,1F,Homicide,39.24718,-76.62807,441300
8/28/11 21:28,3AF,Robbery - Street,39.33723,-76.62859,59000
8/28/11 21:28,3AF,Robbery - Street,39.33723,-76.62859,59000
8/28/11 22:00,3AF,Robbery - Street,39.23355,-76.59847,59000
8/28/11 22:40,4A,Agg. Assault,39.31351,-76.70229,59000
8/28/11 22:43,9S,Shooting,39.31351,-76.70229,59000
8/28/11 22:45,3AF,Robbery - Street,39.31193,-76.6372,59000
8/28/11 23:00,3AJF,Robbery - Carjacking,39.33919,-76.59272,59000
8/28/11 23:30,3AF,Robbery - Street,39.30192,-76.66894,59000
8/29/11 1:00,3AJF,Robbery - Carjacking,39.31567,-76.64114,59000
8/29/11 1:20,3AF,Robbery - Street,39.23703,-76.60852,59000
8/29/11 2:48,3CF,Robbery - Commercial,39.27214,-76.54303,59000
8/29/11 5:40,3CF,Robbery - Commercial,39.30338,-76.63441,59000
8/29/11 17:36,3AF,Robbery - Street,39.29807,-76.60246,59000
8/29/11 18:11,4A,Agg. Assault,39.27355,-76.67137,59000
8/29/11 18:11,9S,Shooting,39.27907,-76.6668,59000
8/29/11 18:43,9S,Shooting,39.29446,-76.67845,59000
8/29/11 18:50,3CF,Robbery - Commercial,39.33376,-76.66193,59000
8/29/11 19:00,3AF,Robbery - Street,39.28552,-76.638,59000
8/29/11 19:00,4A,Agg. Assault,39.28552,-76.638,59000
8/29/11 20:00,3AF,Robbery - Street,39.29446,-76.67845,59000
8/29/11 21:15,3AF,Robbery - Street,39.22895,-76.59823,59000
8/30/11 0:40,3AF,Robbery - Street,39.28963,-76.61182,59000
8/30/11 3:45,3JF,Robbery - Residence,39.28817,-76.64616,59000
8/30/11 17:00,4A,Agg. Assault,39.34233,-76.66125,59000
8/30/11 19:35,3AF,Robbery - Street,39.33184,-76.6904,59000
8/30/11 19:35,3AF,Robbery - Street,39.33184,-76.6904,59000
8/30/11 19:35,3AF,Robbery - Street,39.33184,-76.6904,59000
8/30/11 21:17,3AJF,Robbery - Carjacking,39.36597,-76.54967,59000
8/31/11 12:55,3AJF,Robbery - Carjacking,39.30871,-76.59824,59000
8/31/11 13:00,3AF,Robbery - Street,39.22293,-76.58964,59000
8/31/11 13:52,3CF,Robbery - Commercial,39.32646,-76.60944,59000
8/31/11 16:24,3CF,Robbery - Commercial,39.35634,-76.7028,59000
8/31/11 21:20,3AF,Robbery - Street,39.32625,-76.68309,59000
8/31/11 23:00,3AF,Robbery - Street,39.31705,-76.57808,59000
8/31/11 23:15,9S,Shooting,39.33615,-76.66584,59000
8/31/11 23:15,9S,Shooting,39.33615,-76.66584,59000
8/31/11 23:15,9S,Shooting,39.33615,-76.66584,59000
8/31/11 23:15,4A,Agg. Assault,39.33865,-76.6685,59000
8/31/11 23:15,4A,Agg. Assault,39.33865,-76.6685,59000
9/1/11 20:30,3JF,Robbery - Residence,39.29473,-76.626,59000
9/1/11 22:05,3AF,Robbery - Street,39.2945,-76.57496,59000
9/1/11 22:05,3AF,Robbery - Street,39.2945,-76.57496,59000
9/2/11 23:15,3AF,Robbery - Street,39.32721,-76.58447,59000
9/2/11 23:15,3AF,Robbery - Street,39.32721,-76.58447,59000
9/3/11 0:54,4A,Agg. Assault,39.32002,-76.61057,59000
9/3/11 1:01,4A,Agg. Assault,39.29843,-76.59365,59000
9/3/11 1:30,4A,Agg. Assault,39.29528,-76.56019,59000
9/3/11 1:30,9S,Shooting,39.29528,-76.56019,59000
9/3/11 3:40,4A,Agg. Assault,39.34598,-76.59585,59000
9/3/11 3:44,9S,Shooting,39.34526,-76.59531,59000
9/3/11 5:20,3AF,Robbery - Street,39.31643,-76.5957,59000
9/3/11 12:30,3AF,Robbery - Street,39.3236,-76.56425,59000
9/3/11 12:45,3AF,Robbery - Street,39.32132,-76.55326,59000
9/3/11 13:55,9S,Shooting,39.32377,-76.56115,59000
9/4/11 3:45,3AF,Robbery - Street,39.31182,-76.6281,59000
9/4/11 3:45,3AF,Robbery - Street,39.31182,-76.6281,59000
9/4/11 3:45,3AF,Robbery - Street,39.31284,-76.6314,59000
9/4/11 12:15,1F,Homicide,39.29699,-76.58777,441300
9/4/11 14:25,4A,Agg. Assault,39.3058,-76.63186,59000
9/4/11 14:25,4A,Agg. Assault,39.3058,-76.63186,59000
9/4/11 14:25,4A,Agg. Assault,39.3058,-76.63186,59000
9/4/11 17:57,4A,Agg. Assault,39.29986,-76.67075,59000
9/4/11 17:57,3AF,Robbery - Street,39.29986,-76.67075,59000
9/4/11 17:57,3AJF,Robbery - Carjacking,39.29986,-76.67075,59000
9/4/11 22:05,3CF,Robbery - Commercial,39.31938,-76.59965,59000
9/4/11 22:25,4A,Agg. Assault,39.30524,-76.63115,59000
9/4/11 22:25,4A,Agg. Assault,39.30524,-76.63115,59000
9/5/11 0:00,3AF,Robbery - Street,39.29465,-76.59387,59000
9/5/11 1:00,4A,Agg. Assault,39.31611,-76.54305,59000
9/5/11 3:15,4A,Agg. Assault,39.29331,-76.59489,59000
9/5/11 13:20,3AF,Robbery - Street,39.29779,-76.6103,59000
9/5/11 22:30,3AF,Robbery - Street,39.3317,-76.65873,59000
9/5/11 23:28,3AF,Robbery - Street,39.3222,-76.6095,59000
9/5/11 23:45,3JF,Robbery - Residence,39.30537,-76.6496,59000
9/5/11 23:45,3JF,Robbery - Residence,39.30537,-76.6496,59000
9/6/11 0:30,4A,Agg. Assault,39.31142,-76.67516,59000
9/6/11 1:40,4A,Agg. Assault,39.30446,-76.6707,59000
9/6/11 1:40,4A,Agg. Assault,39.30446,-76.6707,59000
9/6/11 1:40,4A,Agg. Assault,39.30446,-76.6707,59000
9/6/11 1:40,4A,Agg. Assault,39.30446,-76.6707,59000
9/6/11 10:00,3AJF,Robbery - Carjacking,39.30455,-76.61616,59000
9/6/11 11:33,3CF,Robbery - Commercial,39.32454,-76.67977,59000
9/6/11 13:30,3AF,Robbery - Street,39.3129,-76.66428,59000
9/6/11 16:20,3AF,Robbery - Street,39.28196,-76.64654,59000
9/6/11 16:22,3CF,Robbery - Commercial,39.28463,-76.64496,59000
9/6/11 17:26,3AF,Robbery - Street,39.29239,-76.63639,59000
9/6/11 18:35,4A,Agg. Assault,39.3307,-76.61496,59000
9/6/11 18:35,9S,Shooting,39.34112,-76.60555,59000
9/7/11 3:50,4A,Agg. Assault,39.31621,-76.61972,59000
9/7/11 13:44,4A,Agg. Assault,39.33411,-76.67366,59000
9/7/11 17:15,3AF,Robbery - Street,39.25187,-76.61865,59000
9/7/11 17:30,4A,Agg. Assault,39.3217,-76.59577,59000
9/7/11 20:14,3AF,Robbery - Street,39.29268,-76.57554,59000
9/7/11 20:14,3AF,Robbery - Street,39.29268,-76.57554,59000
9/7/11 21:00,3AF,Robbery - Street,39.29061,-76.541,59000
9/7/11 21:30,3AF,Robbery - Street,39.29689,-76.5789,59000
9/7/11 23:40,3AF,Robbery - Street,39.30511,-76.60163,59000
9/8/11 10:50,3AF,Robbery - Street,39.30976,-76.59913,59000
9/8/11 13:25,3AJF,Robbery - Carjacking,39.28802,-76.62891,59000
9/8/11 20:10,4A,Agg. Assault,39.29546,-76.67637,59000
9/8/11 20:10,9S,Shooting,39.29546,-76.67637,59000
9/8/11 21:57,4A,Agg. Assault,39.28329,-76.5996,59000
9/8/11 23:10,3CF,Robbery - Commercial,39.2821,-76.62769,59000
9/9/11 16:28,1F,Homicide,39.34059,-76.60774,441300
9/10/11 0:30,3AF,Robbery - Street,39.31483,-76.66102,59000
9/10/11 0:30,3AF,Robbery - Street,39.36497,-76.5572,59000
9/10/11 0:30,3AF,Robbery - Street,39.36497,-76.5572,59000
9/10/11 0:30,3AF,Robbery - Street,39.36497,-76.5572,59000
9/10/11 0:30,3AF,Robbery - Street,39.36497,-76.5572,59000
9/10/11 0:30,3AF,Robbery - Street,39.36497,-76.5572,59000
9/10/11 0:30,3AF,Robbery - Street,39.36497,-76.5572,59000
9/10/11 0:42,3AJF,Robbery - Carjacking,39.29439,-76.57566,59000
9/10/11 0:50,3AJF,Robbery - Carjacking,39.31341,-76.66662,59000
9/10/11 0:50,4A,Agg. Assault,39.31341,-76.66662,59000
9/10/11 1:25,3AF,Robbery - Street,39.31597,-76.67059,59000
9/10/11 6:30,3AF,Robbery - Street,39.34278,-76.6941,59000
9/10/11 15:00,4A,Agg. Assault,39.30748,-76.6032,59000
9/10/11 19:00,3AF,Robbery - Street,39.3013,-76.61375,59000
9/10/11 19:00,4A,Agg. Assault,39.3013,-76.61375,59000
9/10/11 20:55,9S,Shooting,39.29532,-76.57714,59000
9/10/11 21:50,4A,Agg. Assault,39.27611,-76.68799,59000
9/10/11 21:50,9S,Shooting,39.27611,-76.68799,59000
9/10/11 22:40,3AF,Robbery - Street,39.31669,-76.61131,59000
9/10/11 22:40,3AF,Robbery - Street,39.31669,-76.61131,59000
9/10/11 22:40,3AF,Robbery - Street,39.31669,-76.61131,59000
9/10/11 22:40,3AF,Robbery - Street,39.31669,-76.61131,59000
9/10/11 22:50,3AF,Robbery - Street,39.29532,-76.57714,59000
9/11/11 0:00,3AF,Robbery - Street,39.29697,-76.62659,59000
9/11/11 0:30,3AF,Robbery - Street,39.29348,-76.58412,59000
9/11/11 1:26,9S,Shooting,39.29905,-76.64017,59000
9/11/11 1:50,4A,Agg. Assault,39.29069,-76.64403,59000
9/11/11 1:50,4A,Agg. Assault,39.29069,-76.64403,59000
9/11/11 2:00,3CF,Robbery - Commercial,39.33774,-76.55215,59000
9/11/11 2:15,9S,Shooting,39.29069,-76.64403,59000
9/11/11 5:30,3AF,Robbery - Street,39.34054,-76.66696,59000
9/11/11 5:35,4A,Agg. Assault,39.32711,-76.66049,59000
9/11/11 5:46,9S,Shooting,39.32711,-76.66049,59000
9/11/11 15:00,9S,Shooting,39.3073,-76.60318,59000
9/11/11 21:45,3AF,Robbery - Street,39.32191,-76.59283,59000
9/11/11 22:10,3AF,Robbery - Street,39.33615,-76.66584,59000
9/12/11 19:40,3CF,Robbery - Commercial,39.35608,-76.60986,59000
9/12/11 21:40,3AF,Robbery - Street,39.29364,-76.58561,59000
9/12/11 23:10,4A,Agg. Assault,39.28386,-76.65261,59000
9/12/11 23:10,3AF,Robbery - Street,39.29534,-76.69993,59000
9/12/11 23:25,3AF,Robbery - Street,39.31058,-76.59761,59000
9/12/11 23:25,3AF,Robbery - Street,39.31058,-76.59761,59000
9/12/11 23:35,3AF,Robbery - Street,39.31217,-76.59487,59000
9/12/11 23:35,3AF,Robbery - Street,39.31217,-76.59487,59000
9/12/11 23:45,3AF,Robbery - Street,39.32755,-76.6651,59000
9/12/11 23:45,3AF,Robbery - Street,39.32755,-76.6651,59000
9/13/11 1:40,3AF,Robbery - Street,39.2829,-76.64138,59000
9/13/11 1:40,3AF,Robbery - Street,39.2829,-76.64138,59000
9/13/11 2:45,3AF,Robbery - Street,39.29677,-76.62142,59000
9/13/11 13:00,4A,Agg. Assault,39.3031,-76.66976,59000
9/13/11 13:00,3JF,Robbery - Residence,39.3031,-76.66976,59000
9/13/11 14:10,1F,Homicide,39.31592,-76.57698,441300
9/13/11 16:00,4A,Agg. Assault,39.29271,-76.59237,59000
9/13/11 19:08,4A,Agg. Assault,39.35557,-76.69701,59000
9/13/11 21:20,3AF,Robbery - Street,39.31334,-76.59662,59000
9/13/11 22:50,3AF,Robbery - Street,39.33413,-76.65596,59000
9/13/11 23:40,3AF,Robbery - Street,39.3516,-76.67118,59000
9/13/11 23:40,3AF,Robbery - Street,39.36034,-76.6099,59000
9/14/11 0:55,3AF,Robbery - Street,39.28619,-76.64695,59000
9/14/11 1:10,1F,Homicide,39.28619,-76.64695,441300
9/14/11 3:00,3AF,Robbery - Street,39.23163,-76.60142,59000
9/14/11 10:16,4A,Agg. Assault,39.30547,-76.60228,59000
9/14/11 10:16,9S,Shooting,39.30547,-76.60228,59000
9/14/11 20:15,3AF,Robbery - Street,39.27559,-76.61707,59000
9/15/11 0:10,4A,Agg. Assault,39.32191,-76.59283,59000
9/15/11 0:38,9S,Shooting,39.30028,-76.63596,59000
9/15/11 0:40,4A,Agg. Assault,39.29977,-76.63585,59000
9/15/11 16:00,3AF,Robbery - Street,39.33043,-76.69936,59000
9/15/11 17:14,4A,Agg. Assault,39.32887,-76.65767,59000
9/15/11 18:31,3CF,Robbery - Commercial,39.31005,-76.6434,59000
9/15/11 20:05,3NF,Robbery - Street,39.2443,-76.63222,59000
9/16/11 1:11,3AF,Robbery - Street,39.2821,-76.63455,59000
9/16/11 8:15,3CF,Robbery - Commercial,39.29423,-76.63983,59000
9/16/11 10:30,3AF,Robbery - Street,39.31254,-76.60932,59000
9/16/11 10:36,9S,Shooting,39.31289,-76.58757,59000
9/16/11 10:36,4A,Agg. Assault,39.31289,-76.58757,59000
9/16/11 12:20,3AF,Robbery - Street,39.31868,-76.65399,59000
9/16/11 13:53,3CF,Robbery - Commercial,39.27513,-76.62466,59000
9/16/11 14:00,4A,Agg. Assault,39.33358,-76.60687,59000
9/16/11 14:00,4A,Agg. Assault,39.33358,-76.60687,59000
9/16/11 20:22,3AF,Robbery - Street,39.29914,-76.6659,59000
9/16/11 21:00,3CF,Robbery - Commercial,39.28499,-76.65,59000
9/16/11 23:00,3AF,Robbery - Street,39.28876,-76.67673,59000
9/17/11 1:00,3AF,Robbery - Street,39.31263,-76.65645,59000
9/17/11 2:26,1F,Homicide,39.23508,-76.60102,441300
9/17/11 2:45,3AJF,Robbery - Carjacking,39.31182,-76.65287,59000
9/17/11 4:35,3AF,Robbery - Street,39.33435,-76.68379,59000
9/17/11 15:46,3AJF,Robbery - Carjacking,39.28419,-76.64887,59000
9/17/11 18:20,4A,Agg. Assault,39.29825,-76.66163,59000
9/17/11 18:22,9S,Shooting,39.29825,-76.66163,59000
9/17/11 21:00,3AF,Robbery - Street,39.29292,-76.5874,59000
9/17/11 22:00,3AJF,Robbery - Carjacking,39.31264,-76.58374,59000
9/18/11 0:10,3AF,Robbery - Street,39.33812,-76.60761,59000
9/18/11 0:45,3AJF,Robbery - Carjacking,39.29923,-76.63588,59000
9/18/11 2:50,3AF,Robbery - Street,39.3094,-76.6331,59000
9/18/11 2:50,3AF,Robbery - Street,39.3094,-76.6331,59000
9/18/11 4:00,3AF,Robbery - Street,39.32593,-76.58042,59000
9/18/11 13:00,4A,Agg. Assault,39.29281,-76.63582,59000
9/18/11 20:12,3AJF,Robbery - Carjacking,39.29589,-76.5705,59000
9/18/11 20:20,4A,Agg. Assault,39.30495,-76.57847,59000
9/18/11 20:20,9S,Shooting,39.30495,-76.57847,59000
9/18/11 20:40,3AF,Robbery - Street,39.28,-76.61247,59000
9/18/11 21:25,3AF,Robbery - Street,39.29706,-76.6536,59000
9/18/11 21:40,4A,Agg. Assault,39.27202,-76.6282,59000
9/18/11 21:44,9S,Shooting,39.27202,-76.6282,59000
9/18/11 22:20,3AF,Robbery - Street,39.28688,-76.62984,59000
9/19/11 0:19,3AF,Robbery - Street,39.2961,-76.57061,59000
9/19/11 4:04,4A,Agg. Assault,39.29254,-76.6135,59000
9/19/11 9:22,3AF,Robbery - Street,39.29192,-76.5846,59000
9/19/11 14:16,9S,Shooting,39.31088,-76.59026,59000
9/19/11 14:17,4A,Agg. Assault,39.31088,-76.59026,59000
9/19/11 17:06,3CF,Robbery - Commercial,39.28891,-76.63218,59000
9/19/11 18:15,3AF,Robbery - Street,39.28745,-76.54757,59000
9/19/11 22:10,3AF,Robbery - Street,39.27631,-76.54276,59000
9/19/11 22:30,3AF,Robbery - Street,39.2961,-76.62262,59000
9/19/11 22:39,3AF,Robbery - Street,39.30523,-76.57566,59000
9/19/11 23:25,1F,Homicide,39.2963,-76.57211,441300
9/20/11 10:00,4A,Agg. Assault,39.33865,-76.6685,59000
9/20/11 13:42,9S,Shooting,39.33411,-76.67366,59000
9/20/11 13:42,1F,Homicide,39.33411,-76.67366,441300
9/20/11 14:21,3AJF,Robbery - Carjacking,39.32171,-76.57357,59000
9/20/11 17:30,3AF,Robbery - Street,39.34012,-76.57231,59000
9/20/11 18:40,4A,Agg. Assault,39.31923,-76.55172,59000
9/21/11 0:54,3CF,Robbery - Commercial,39.27356,-76.53132,59000
9/21/11 0:54,3CF,Robbery - Commercial,39.27356,-76.53132,59000
9/21/11 0:54,3CF,Robbery - Commercial,39.27356,-76.53132,59000
9/21/11 9:51,3CF,Robbery - Commercial,39.29509,-76.56962,59000
9/21/11 10:11,4A,Agg. Assault,39.31218,-76.61703,59000
9/21/11 16:27,1F,Homicide,39.32988,-76.60488,441300
9/21/11 19:31,3AF,Robbery - Street,39.32948,-76.68396,59000
9/21/11 21:00,3AF,Robbery - Street,39.34773,-76.56722,59000
9/21/11 22:30,3AF,Robbery - Street,39.28681,-76.63133,59000
9/21/11 22:43,3AF,Robbery - Street,39.30216,-76.66179,59000
9/21/11 23:20,9S,Shooting,39.29552,-76.6566,59000
9/22/11 0:38,3AF,Robbery - Street,39.28165,-76.6885,59000
9/22/11 1:15,4A,Agg. Assault,39.32979,-76.65904,59000
9/22/11 2:00,3AF,Robbery - Street,39.29552,-76.6566,59000
9/22/11 12:00,9S,Shooting,39.34773,-76.56722,59000
9/22/11 13:20,4A,Agg. Assault,39.254,-76.64986,59000
9/22/11 13:20,9S,Shooting,39.254,-76.64986,59000
9/22/11 17:55,3AJF,Robbery - Carjacking,39.28479,-76.63202,59000
9/22/11 20:49,4A,Agg. Assault,39.30693,-76.64344,59000
9/22/11 21:10,3AF,Robbery - Street,39.31464,-76.65164,59000
9/23/11 1:27,3JF,Robbery - Residence,39.36462,-76.56996,59000
9/23/11 7:13,3JF,Robbery - Residence,39.30192,-76.58111,59000
9/23/11 11:13,3AF,Robbery - Street,39.29918,-76.58307,59000
9/23/11 12:12,4A,Agg. Assault,39.31239,-76.61796,59000
9/23/11 12:12,4A,Agg. Assault,39.31239,-76.61796,59000
9/23/11 19:20,3AF,Robbery - Street,39.29299,-76.5855,59000
9/23/11 19:40,4A,Agg. Assault,39.29495,-76.63437,59000
9/23/11 19:40,9S,Shooting,39.29495,-76.63437,59000
9/23/11 19:45,3CF,Robbery - Commercial,39.36562,-76.60526,59000
9/23/11 20:20,4A,Agg. Assault,39.29364,-76.57345,59000
9/23/11 20:20,3AF,Robbery - Street,39.29364,-76.57345,59000
9/24/11 1:19,3AF,Robbery - Street,39.31476,-76.60559,59000
9/24/11 9:33,4A,Agg. Assault,39.29854,-76.59445,59000
9/24/11 16:41,3CF,Robbery - Commercial,39.33951,-76.54957,59000
9/24/11 19:24,3AF,Robbery - Street,39.28424,-76.64617,59000
9/24/11 20:30,9S,Shooting,39.3536,-76.5711,59000
9/24/11 20:32,4A,Agg. Assault,39.35365,-76.57173,59000
9/24/11 21:30,3AF,Robbery - Street,39.28913,-76.59033,59000
9/24/11 23:18,3CF,Robbery - Commercial,39.34974,-76.56367,59000
9/24/11 23:28,3AF,Robbery - Street,39.31073,-76.62885,59000
9/25/11 3:52,1F,Homicide,39.33958,-76.68139,441300
9/25/11 3:52,1F,Homicide,39.33958,-76.68139,441300
9/25/11 21:20,3AF,Robbery - Street,39.31383,-76.64359,59000
9/25/11 22:00,3AF,Robbery - Street,39.31912,-76.64257,59000
9/26/11 0:45,3AF,Robbery - Street,39.31855,-76.65277,59000
9/26/11 0:45,3AF,Robbery - Street,39.31855,-76.65277,59000
9/26/11 2:45,3AF,Robbery - Street,39.27902,-76.60972,59000
9/26/11 6:40,3AF,Robbery - Street,39.311,-76.67501,59000
9/26/11 6:40,3AF,Robbery - Street,39.311,-76.67501,59000
9/26/11 6:47,3AF,Robbery - Street,39.30892,-76.67414,59000
9/26/11 6:47,3AF,Robbery - Street,39.30892,-76.67414,59000
9/26/11 6:47,3AF,Robbery - Street,39.30892,-76.67414,59000
9/26/11 6:47,3AF,Robbery - Street,39.31009,-76.67422,59000
9/26/11 6:47,3AF,Robbery - Street,39.31009,-76.67422,59000
9/26/11 6:47,3AF,Robbery - Street,39.31009,-76.67422,59000
9/26/11 6:47,3AF,Robbery - Street,39.31009,-76.67422,59000
9/26/11 6:47,3AF,Robbery - Street,39.31142,-76.67516,59000
9/26/11 7:45,3JF,Robbery - Residence,39.23097,-76.6041,59000
9/26/11 7:45,4A,Agg. Assault,39.23097,-76.6041,59000
9/26/11 18:10,3AF,Robbery - Street,39.29289,-76.65262,59000
9/26/11 19:00,3NF,Robbery - Street,39.3354,-76.55558,59000
9/26/11 19:00,3NF,Robbery - Street,39.3354,-76.55558,59000
9/26/11 21:00,3AJF,Robbery - Carjacking,39.33326,-76.60282,59000
9/26/11 21:27,3AF,Robbery - Street,39.33407,-76.65743,59000
9/26/11 21:27,3AF,Robbery - Street,39.33407,-76.65743,59000
9/26/11 21:30,3AF,Robbery - Street,39.3387,-76.66853,59000
9/27/11 2:47,1F,Homicide,39.35114,-76.69328,441300
9/27/11 3:00,4A,Agg. Assault,39.31436,-76.67669,59000
9/27/11 10:30,3AF,Robbery - Street,39.30167,-76.6554,59000
9/27/11 15:15,4A,Agg. Assault,39.37052,-76.56712,59000
9/27/11 17:33,4A,Agg. Assault,39.29799,-76.57647,59000
9/27/11 18:28,3CF,Robbery - Commercial,39.30177,-76.61919,59000
9/27/11 19:31,9S,Shooting,39.29799,-76.57647,59000
9/27/11 20:55,3AJF,Robbery - Carjacking,39.33467,-76.67181,59000
9/27/11 21:04,4A,Agg. Assault,39.31702,-76.5753,59000
9/27/11 21:04,4A,Agg. Assault,39.31702,-76.5753,59000
9/27/11 21:04,9S,Shooting,39.31702,-76.5753,59000
9/27/11 21:04,9S,Shooting,39.31702,-76.5753,59000
9/27/11 21:10,3AF,Robbery - Street,39.30658,-76.62438,59000
9/27/11 23:00,3CF,Robbery - Commercial,39.29885,-76.58287,59000
9/28/11 0:55,1F,Homicide,39.31142,-76.67516,441300
9/28/11 3:46,4A,Agg. Assault,39.33856,-76.59265,59000
9/28/11 3:46,4A,Agg. Assault,39.33856,-76.59265,59000
9/28/11 3:46,9S,Shooting,39.33856,-76.59265,59000
9/28/11 11:15,3CF,Robbery - Commercial,39.34501,-76.62715,59000
9/28/11 12:45,3AF,Robbery - Street,39.35786,-76.59803,59000
9/28/11 15:00,3AJF,Robbery - Carjacking,39.33059,-76.69707,59000
9/28/11 16:06,1F,Homicide,39.29283,-76.59872,441300
9/28/11 19:55,1F,Homicide,39.32637,-76.5891,441300
9/28/11 21:17,3AF,Robbery - Street,39.29464,-76.58644,59000
9/29/11 0:37,3AF,Robbery - Street,39.35264,-76.58323,59000
9/29/11 1:27,3EF,Robbery - Commercial,39.33467,-76.67181,59000
9/29/11 3:20,4A,Agg. Assault,39.32745,-76.65989,59000
9/29/11 3:20,9S,Shooting,39.32745,-76.65989,59000
9/29/11 5:01,4A,Agg. Assault,39.22853,-76.60318,59000
9/29/11 5:01,9S,Shooting,39.22853,-76.60318,59000
9/29/11 5:57,3AF,Robbery - Street,39.3493,-76.59807,59000
9/29/11 12:27,4A,Agg. Assault,39.3558,-76.68046,59000
9/29/11 12:27,9S,Shooting,39.3558,-76.68046,59000
9/29/11 13:30,3AF,Robbery - Street,39.32191,-76.59283,59000
9/29/11 16:00,3AF,Robbery - Street,39.29616,-76.60413,59000
9/29/11 20:40,3AF,Robbery - Street,39.28355,-76.67769,59000
9/29/11 21:00,3AJF,Robbery - Carjacking,39.33873,-76.68579,59000
9/29/11 21:20,3AJF,Robbery - Carjacking,39.30272,-76.67075,59000
9/29/11 22:45,3AF,Robbery - Street,39.33663,-76.67413,59000
9/30/11 0:20,3AF,Robbery - Street,39.35252,-76.68467,59000
9/30/11 0:37,4A,Agg. Assault,39.35857,-76.57572,59000
9/30/11 0:37,9S,Shooting,39.35857,-76.57572,59000
9/30/11 6:30,4A,Agg. Assault,39.29498,-76.66226,59000
9/30/11 16:25,3JF,Robbery - Residence,39.29159,-76.63318,59000
9/30/11 16:25,3JF,Robbery - Residence,39.29159,-76.63318,59000
9/30/11 16:25,3JF,Robbery - Residence,39.29159,-76.63318,59000
9/30/11 16:25,3JF,Robbery - Residence,39.29159,-76.63318,59000
9/30/11 18:07,3CF,Robbery - Commercial,39.3059,-76.66809,59000
9/30/11 23:30,3AF,Robbery - Street,39.34599,-76.58616,59000
10/1/11 0:15,3AF,Robbery - Street,39.31884,-76.62133,59000
10/1/11 0:15,3AF,Robbery - Street,39.31884,-76.62133,59000
10/1/11 0:15,3AF,Robbery - Street,39.31884,-76.62133,59000
10/1/11 0:30,3AF,Robbery - Street,39.31884,-76.62133,59000
10/1/11 17:20,4A,Agg. Assault,39.30136,-76.61769,59000
10/1/11 18:14,4A,Agg. Assault,39.36011,-76.59706,59000
10/1/11 18:22,9S,Shooting,39.36011,-76.59706,59000
10/2/11 5:30,4A,Agg. Assault,39.28829,-76.62367,59000
10/2/11 13:46,4A,Agg. Assault,39.3091,-76.61082,59000
10/2/11 14:00,3AJF,Robbery - Carjacking,39.28834,-76.64249,59000
10/2/11 14:09,3CF,Robbery - Commercial,39.29883,-76.58197,59000
10/2/11 18:40,3AJF,Robbery - Carjacking,39.3249,-76.66719,59000
10/2/11 20:50,4A,Agg. Assault,39.2339,-76.59694,59000
10/3/11 0:25,1F,Homicide,39.30435,-76.63157,441300
10/3/11 2:38,3AF,Robbery - Street,39.29241,-76.61408,59000
